video_id,channel_id,upload_date,video_category,video_type,video_language,duration_seconds,content_rating,title_length,thumbnail_style
V008175,C00335,2025-10-05,News,Standard Video,English,283,General,59,Text Overlay
V008176,C00592,2019-12-19,Music,Short,English,46,General,27,Bright Colors
V008177,C00499,2025-02-07,Comedy,Standard Video,English,212,Mature,53,Text Overlay
V008178,C00053,2025-03-06,Gaming,Standard Video,Turkish,663,General,63,Text Overlay
V008179,C00183,2019-07-09,Gaming,Short,English,59,General,36,Screenshot
V008180,C00829,2015-01-23,Education,Standard Video,Hindi,600,General,56,Minimalist
V008181,C01154,2017-06-11,Music,Standard Video,Italian,513,Teen,23,Bright Colors
V008182,C01841,2011-01-15,Education,Standard Video,English,476,General,46,Minimalist
V008183,C01075,2025-06-15,Comedy,Standard Video,Portuguese,1030,General,43,Face Close-up
V008184,C00134,2018-03-19,Education,Short,Spanish,37,General,20,Face Close-up
V008185,C00596,2025-11-01,Film,Standard Video,Spanish,280,General,55,
V008186,C00338,2024-10-15,Lifestyle,Standard Video,Hindi,405,Teen,71,Face Close-up
V008187,C01268,2014-01-01,Film,Short,English,49,General,15,Minimalist
V008188,C01162,2024-02-14,News,Standard Video,Spanish,151,Teen,10,Bright Colors
V008189,C00011,2012-10-30,Music,Standard Video,Portuguese,2569,Teen,38,Screenshot
V008190,C00769,2019-12-06,Education,Short,English,23,General,25,Collage
V008191,C01825,2023-02-17,Entertainment,Standard Video,English,1762,General,29,Text Overlay
V008192,C00527,2021-08-30,Entertainment,Short,English,25,General,23,Face Close-up
V008193,C01468,2013-11-28,Education,Standard Video,English,93,Teen,23,Minimalist
V008194,C01861,2025-03-10,Music,Short,English,46,General,32,Collage
V008195,C01268,2014-08-18,Film,Standard Video,English,1544,General,53,Minimalist
V008196,C01198,2025-08-02,Comedy,Standard Video,Hindi,560,General,29,Bright Colors
V008197,C01326,2017-07-08,Technology,Short,English,56,General,26,Collage
V008198,C00854,2018-12-28,Education,Short,English,36,Teen,13,Minimalist
V008199,C01844,2019-12-27,Music,Standard Video,Hindi,442,General,37,Face Close-up
V008200,C01025,2017-08-05,Sports,Short,Spanish,39,Teen,11,Text Overlay
V008201,C01461,2022-10-15,Sports,Short,Spanish,18,General,18,Before-After
V008202,C01529,2024-01-18,Technology,Standard Video,German,759,General,47,Face Close-up
V008203,C00230,2016-12-12,Film,Standard Video,Hindi,414,General,66,Before-After
V008204,C00921,2023-11-03,Entertainment,Standard Video,Indonesian,1581,General,25,Screenshot
V008205,C00861,2013-06-14,News,Short,English,24,Mature,42,Minimalist
V008206,C01030,2015-07-25,Comedy,Short,English,27,General,42,Bright Colors
V008207,C01419,2021-11-01,Technology,Standard Video,Spanish,223,Teen,30,Collage
V008208,C00431,2025-12-23,Music,Standard Video,Tamil,2499,General,52,Screenshot
V008209,C00385,2017-09-21,Music,Standard Video,Turkish,275,General,38,Minimalist
V008210,C01031,2025-03-23,Sports,Standard Video,English,202,General,46,Minimalist
V008211,C00520,2023-09-02,Comedy,Short,French,39,Teen,14,Screenshot
V008212,C01971,2019-07-26,Entertainment,Standard Video,English,1230,General,49,Collage
V008213,C01771,2014-12-24,Education,Standard Video,English,465,General,24,Before-After
V008214,C01131,2023-08-27,Technology,Standard Video,English,1025,General,28,Screenshot
V008215,C00336,2025-06-04,Gaming,Short,Indonesian,49,General,30,Bright Colors
V008216,C01709,2016-09-08,Education,Standard Video,English,246,Teen,63,Face Close-up
V008217,C00928,2014-06-24,News,Short,Portuguese,45,General,26,Bright Colors
V008218,C01620,2025-12-31,Film,Short,Korean,29,General,33,Bright Colors
V008219,C01942,2025-01-17,Music,Short,Hindi,46,General,19,Screenshot
V008220,C00028,2020-10-08,News,Standard Video,Indonesian,770,Teen,73,Bright Colors
V008221,C00136,2021-07-26,Education,Short,English,16,General,30,Screenshot
V008222,C01007,2024-04-11,Film,Standard Video,Spanish,277,General,59,Bright Colors
V008223,C00591,2013-12-29,Gaming,Live Stream,English,12499,Teen,33,Bright Colors
V008224,C00704,2025-01-19,Entertainment,Standard Video,Indonesian,434,Teen,37,Minimalist
V008225,C01777,2025-12-22,Technology,Standard Video,Portuguese,463,Teen,24,Before-After
V008226,C01884,2021-08-04,Entertainment,Live Stream,Thai,6539,General,39,Text Overlay
V008227,C00599,2024-07-05,News,Standard Video,Spanish,321,General,51,Before-After
V008228,C01075,2025-02-11,Comedy,Standard Video,Portuguese,252,General,43,Collage
V008229,C01677,2023-06-22,Education,Standard Video,English,860,General,38,Screenshot
V008230,C01247,2014-10-05,Education,Short,English,41,General,24,Before-After
V008231,C00173,2018-12-23,Gaming,Premiere,Portuguese,219,Teen,18,Before-After
V008232,C01826,2012-07-21,Gaming,Standard Video,Indonesian,303,General,57,Bright Colors
V008233,C00027,2010-03-19,Technology,Standard Video,Portuguese,1629,General,37,Minimalist
V008234,C01180,2011-07-13,Music,Standard Video,Korean,263,General,53,Minimalist
V008235,C01020,2019-12-21,Gaming,Standard Video,Hindi,365,,60,Before-After
V008236,C00577,2011-09-01,Lifestyle,Short,German,38,General,33,Face Close-up
V008237,C00501,2023-09-02,Sports,Live Stream,Hindi,9384,General,38,Bright Colors
V008238,C01734,2026-06-30,Gaming,Short,Filipino,16,Teen,26,Before-After
V008239,C01353,2021-08-07,Entertainment,Standard Video,English,960,Teen,60,Bright Colors
V008240,C00647,2019-07-07,Education,Standard Video,Hindi,963,Mature,41,Bright Colors
V008241,C01132,2023-07-25,Film,Standard Video,Hindi,399,General,26,Face Close-up
V008242,C01639,2025-08-11,Technology,Standard Video,English,1218,General,49,Before-After
V008243,C01135,2020-04-09,News,Short,English,27,General,24,Before-After
V008244,C01288,2022-04-06,Entertainment,Short,English,43,Teen,20,Collage
V008245,C00840,2010-12-28,Comedy,Standard Video,English,1240,General,38,Collage
V008246,C01246,2022-08-01,Education,Standard Video,Spanish,285,General,40,Collage
V008247,C01085,2017-07-27,Lifestyle,Short,English,36,General,22,Before-After
V008248,C01124,2018-12-02,Lifestyle,Live Stream,Spanish,9881,General,22,Minimalist
V008249,C00803,2023-09-13,Entertainment,Standard Video,English,922,General,43,Before-After
V008250,C00689,2021-02-01,Gaming,Standard Video,Spanish,3014,General,58,Before-After
V008251,C01335,2010-09-19,Comedy,Short,Japanese,52,General,12,Before-After
V008252,C01714,2016-06-19,Entertainment,Standard Video,English,116,General,57,Text Overlay
V008253,C01664,2020-12-29,Lifestyle,Standard Video,Hindi,106,General,47,Text Overlay
V008254,C00324,2026-03-11,Entertainment,Short,Hindi,49,General,18,Collage
V008255,C01891,2013-01-24,Lifestyle,Standard Video,Portuguese,235,General,48,Face Close-up
V008256,C00409,2017-04-25,Music,Standard Video,Hindi,141,General,39,Before-After
V008257,C00369,2016-12-25,Technology,Standard Video,Portuguese,240,Teen,38,Text Overlay
V008258,C00755,2021-08-13,Education,Standard Video,Spanish,3379,General,56,Face Close-up
V008259,C01200,2022-06-22,Sports,Short,Hindi,54,General,34,Screenshot
V008260,C00737,2019-05-09,News,Standard Video,Telugu,135,General,59,Collage
V008261,C00633,2019-02-28,Music,Premiere,English,437,General,26,Collage
V008262,C00317,2014-04-13,Entertainment,Short,Japanese,49,Teen,41,Face Close-up
V008263,C00744,2019-11-11,Comedy,Standard Video,Spanish,333,General,44,Bright Colors
V008264,C01567,2021-02-18,Sports,Standard Video,English,213,General,42,
V008265,C01111,2025-02-12,Music,Standard Video,English,427,General,34,Text Overlay
V008266,C01872,2013-10-05,Lifestyle,Standard Video,Indonesian,675,General,30,Minimalist
V008267,C01830,2010-05-24,Film,Standard Video,Spanish,576,General,37,Minimalist
V008268,C01787,2017-09-12,Lifestyle,Live Stream,Hindi,11403,General,15,Minimalist
V008269,C01777,2024-12-25,Technology,Standard Video,Portuguese,212,Teen,42,Minimalist
V008270,C01192,2022-02-27,Sports,Short,Filipino,59,General,21,Before-After
V008271,C01723,2022-03-04,Entertainment,Standard Video,English,679,General,44,Minimalist
V008272,C00626,2020-03-26,News,Short,English,47,General,36,Before-After
V008273,C01872,2016-09-23,Lifestyle,Standard Video,Indonesian,601,General,58,Screenshot
V008274,C01803,2019-01-01,Technology,Standard Video,English,301,General,54,Minimalist
V008275,C00746,2023-11-17,Comedy,Standard Video,French,496,General,17,Minimalist
V008276,C01081,2022-02-11,Film,Standard Video,French,529,General,53,
V008277,C01056,2025-10-12,Film,Short,Hindi,36,,24,Text Overlay
V008278,C01420,2023-01-22,Gaming,Standard Video,Portuguese,646,General,22,Bright Colors
V008279,C01120,2026-03-18,Entertainment,Standard Video,English,137,General,19,Minimalist
V008280,C00182,2012-08-17,Music,Standard Video,Portuguese,877,Teen,42,Screenshot
V008281,C00878,2017-06-17,Technology,Standard Video,Italian,1788,General,48,Face Close-up
V008282,C00684,2010-10-12,Film,Standard Video,Portuguese,1027,General,38,Bright Colors
V008283,C00561,2022-11-01,Comedy,Standard Video,Italian,1411,General,43,Text Overlay
V008284,C01833,2016-07-12,Gaming,Short,English,23,General,22,Screenshot
V008285,C00186,2021-09-05,Sports,Standard Video,English,324,General,50,Collage
V008286,C00796,2017-06-02,Sports,Short,Hindi,39,General,26,Bright Colors
V008287,C00181,2012-11-13,Sports,Short,Portuguese,59,General,33,Text Overlay
V008288,C01013,2024-02-26,Entertainment,Standard Video,Spanish,3104,General,23,Bright Colors
V008289,C00914,2015-08-10,News,Live Stream,Bengali,7982,Teen,48,Face Close-up
V008290,C01328,2011-09-24,Entertainment,Standard Video,English,325,Teen,49,Collage
V008291,C00485,2026-06-29,Lifestyle,Standard Video,Urdu,817,General,59,Text Overlay
V008292,C01027,2018-12-19,Entertainment,Standard Video,English,1858,General,50,Before-After
V008293,C00512,2021-01-26,Technology,Standard Video,English,263,General,63,Before-After
V008294,C00186,2022-10-12,Sports,Short,English,49,General,13,Screenshot
V008295,C00459,2014-10-12,Education,Short,Vietnamese,45,General,26,Face Close-up
V008296,C00036,2022-04-11,Gaming,Short,Hindi,46,General,42,Text Overlay
V008297,C01867,2023-09-30,Education,Standard Video,English,464,General,57,Before-After
V008298,C01674,2017-10-08,Gaming,Short,Hindi,56,General,28,Face Close-up
V008299,C00576,2015-11-19,Technology,Short,French,43,Mature,21,Minimalist
V008300,C01383,2023-06-22,Entertainment,Premiere,Japanese,115,General,44,Bright Colors
V008301,C01169,2015-07-12,News,Standard Video,German,947,General,51,Text Overlay
V008302,C00030,2024-07-22,Sports,Standard Video,English,372,General,,Text Overlay
V008303,C01268,2024-06-11,Film,Short,English,24,General,20,Text Overlay
V008304,C00672,2020-04-21,Music,Short,French,20,General,45,Screenshot
V008305,C00215,2026-07-16,Music,Short,English,42,Teen,13,Minimalist
V008306,C01310,2023-12-27,Entertainment,Standard Video,Hindi,992,General,43,Face Close-up
V008307,C01445,2023-09-01,News,Standard Video,Hindi,103,General,37,Screenshot
V008308,C01978,2021-08-20,Technology,Short,Hindi,40,General,23,Screenshot
V008309,C00676,2011-07-05,Education,Short,Portuguese,28,General,16,Collage
V008310,C01507,2015-11-06,Education,Standard Video,Hindi,1351,General,56,Bright Colors
V008311,C01348,2026-07-08,Entertainment,Standard Video,English,1672,General,30,Bright Colors
V008312,C01652,2019-05-26,Music,Short,English,60,General,26,Bright Colors
V008313,C01663,2021-07-03,Education,Standard Video,Spanish,1337,General,43,Face Close-up
V008314,C00414,2025-02-18,Entertainment,Premiere,English,228,General,42,Minimalist
V008315,C01298,2026-03-16,Entertainment,Premiere,Filipino,1609,General,29,Screenshot
V008316,C00626,2020-11-01,News,Standard Video,English,988,General,31,Face Close-up
V008317,C00770,2021-06-08,Education,Short,Vietnamese,51,General,24,Text Overlay
V008318,C00744,2013-09-26,Comedy,Standard Video,Spanish,421,General,28,Minimalist
V008319,C01023,2025-07-13,Entertainment,Short,Indonesian,44,General,37,Minimalist
V008320,C00360,2021-08-29,Entertainment,Live Stream,Hindi,5036,General,61,Screenshot
V008321,C01860,2012-05-14,Lifestyle,Standard Video,English,982,General,43,Collage
V008322,C00414,2022-04-19,Education,Short,English,32,General,30,Text Overlay
V008323,C00236,2016-10-01,Gaming,Standard Video,Hindi,5233,General,35,Minimalist
V008324,C00980,2016-01-08,Sports,Standard Video,Urdu,123,General,44,Text Overlay
V008325,C00581,2013-06-23,Education,Standard Video,Portuguese,522,General,59,
V008326,C01340,2016-08-11,Education,Standard Video,Spanish,1188,General,59,Face Close-up
V008327,C00596,2026-01-15,Lifestyle,Short,Vietnamese,52,General,35,Screenshot
V008328,C01156,2026-05-08,Film,Short,English,52,General,24,Text Overlay
V008329,C00172,2011-09-08,Technology,Standard Video,Hindi,679,General,37,Bright Colors
V008330,C00865,2010-02-05,Gaming,Live Stream,Portuguese,3214,General,52,Before-After
V008331,C00003,2026-02-05,Education,Standard Video,Hindi,530,General,56,Before-After
V008332,C00465,2013-08-21,Lifestyle,Short,Spanish,24,General,8,Bright Colors
V008333,C00778,2022-04-13,Gaming,Standard Video,English,262,General,33,Face Close-up
V008334,C00601,2024-06-21,Gaming,Standard Video,Japanese,132,General,40,Face Close-up
V008335,C00549,2014-10-12,News,Short,English,29,General,22,Minimalist
V008336,C00411,2015-01-29,Entertainment,Standard Video,English,133,General,74,Screenshot
V008337,C00303,2014-10-05,Entertainment,Standard Video,Turkish,267,General,56,Screenshot
V008338,C00245,2022-01-13,Sports,Standard Video,Hindi,299,General,21,Screenshot
V008339,C00188,2024-06-16,Education,Standard Video,Hindi,218,General,17,Text Overlay
V008340,C01842,2017-03-07,Comedy,Standard Video,Hindi,1324,General,31,Screenshot
V008341,C01449,2017-06-01,Lifestyle,Standard Video,German,97,General,29,Bright Colors
V008342,C01694,2020-06-24,Entertainment,Standard Video,English,989,General,38,Face Close-up
V008343,C01787,2024-09-03,Entertainment,Standard Video,English,133,General,39,Text Overlay
V008344,C01204,2026-07-20,Film,Standard Video,English,460,Mature,36,
V008345,C00185,2017-11-18,Gaming,Short,Spanish,41,Teen,40,Before-After
V008346,C01626,2012-04-04,Technology,Live Stream,Hindi,6637,General,43,Bright Colors
V008347,C00682,2023-01-04,Sports,Short,Hindi,35,General,17,Collage
V008348,C01045,2020-06-03,Entertainment,Short,Vietnamese,36,General,19,Screenshot
V008349,C00636,2019-04-13,Sports,Standard Video,Hindi,261,Teen,51,Screenshot
V008350,C01649,2019-06-05,Lifestyle,Standard Video,Urdu,1363,General,36,Minimalist
V008351,C00378,2010-06-22,Technology,Standard Video,Filipino,551,General,25,Bright Colors
V008352,C01203,2018-12-06,Music,Short,Hindi,50,General,19,
V008353,C01892,2019-11-21,Sports,Standard Video,German,512,General,39,Collage
V008354,C00422,2026-05-28,Music,Short,English,50,General,30,Screenshot
V008355,C01527,2022-08-30,Education,Standard Video,Vietnamese,64,General,51,Face Close-up
V008356,C00112,2021-01-27,Gaming,Short,Filipino,22,General,45,Collage
V008357,C01345,2018-12-09,Comedy,Short,English,17,General,38,Screenshot
V008358,C00651,2019-07-04,Lifestyle,Short,Portuguese,20,General,32,Screenshot
V008359,C00769,2021-02-23,Education,Standard Video,Tamil,1069,General,34,Bright Colors
V008360,C00131,2026-04-16,Technology,Short,English,47,General,34,Bright Colors
V008361,C01767,2021-05-12,Gaming,Standard Video,Hindi,108,Teen,28,Bright Colors
V008362,C01813,2019-06-02,Music,Standard Video,Filipino,323,General,43,Bright Colors
V008363,C00582,2020-05-31,Gaming,Standard Video,French,340,Teen,55,Minimalist
V008364,C00699,2025-01-31,Entertainment,Standard Video,English,61,General,50,Minimalist
V008365,C01776,2015-09-13,Education,Short,Japanese,56,General,32,Face Close-up
V008366,C00079,2025-06-19,Gaming,Short,Portuguese,59,General,13,Face Close-up
V008367,C01571,2010-06-30,Education,Standard Video,Japanese,205,General,24,Minimalist
V008368,C01677,2026-07-16,Education,Short,English,49,General,18,Collage
V008369,C01111,2011-08-25,Music,Short,English,31,General,32,Bright Colors
V008370,C01592,2024-08-05,Entertainment,Standard Video,English,1403,General,62,Face Close-up
V008371,C01138,2026-01-08,Sports,Standard Video,Spanish,299,General,56,Face Close-up
V008372,C01247,2020-06-14,Lifestyle,Short,English,19,General,31,Screenshot
V008373,C00903,2018-08-27,Technology,Standard Video,English,3438,General,40,Face Close-up
V008374,C01639,2025-11-23,Technology,Standard Video,Hindi,248,General,48,Face Close-up
V008375,C00619,2018-10-19,Entertainment,Standard Video,English,208,General,39,Face Close-up
V008376,C00139,2019-11-12,Film,Premiere,Hindi,108,General,21,Screenshot
V008377,C01606,2023-12-14,Gaming,Short,English,32,Teen,26,Collage
V008378,C01261,2014-04-05,Lifestyle,Standard Video,German,1061,General,46,Face Close-up
V008379,C00024,2021-07-17,Comedy,Short,Indonesian,32,General,36,Face Close-up
V008380,C00047,2015-01-11,Music,Standard Video,English,2347,General,33,Screenshot
V008381,C01738,2022-09-13,Technology,Premiere,English,376,General,56,Before-After
V008382,C00309,2023-07-09,Sports,Standard Video,Korean,1332,Teen,41,Bright Colors
V008383,C01777,2022-10-30,Technology,Short,Hindi,50,Teen,22,Text Overlay
V008384,C00927,2026-06-30,Entertainment,Standard Video,Japanese,1236,General,52,Face Close-up
V008385,C00958,2026-03-05,Technology,Short,Vietnamese,30,General,17,Text Overlay
