user_id,signup_date,country,region,age_group,preferred_language,subscription_type,acquisition_channel,preferred_device,account_status
U019417,2021-06-18,Nigeria,,18-24,English,YouTube Premium,Direct,Mobile,Inactive
U019418,2026-02-12,United States,Midwest,35-44,,Free,Social Media,Tablet,Active
U019419,2025-10-26,India,South India,18-24,English,Free,Organic Search,Mobile,Active
U019420,2025-06-25,United States,Northeast,18-24,English,YouTube Premium,Social Media,Mobile,Active
U019421,2024-09-21,Germany,Berlin,18-24,English,Free,Social Media,Mobile,Active
U019422,2025-07-16,Spain,,25-34,Spanish,Free,Referral,Mobile,Active
U019423,2024-12-05,Brazil,North,25-34,English,YouTube Premium,Pre-installed App,Desktop,Active
U019424,2020-10-24,Turkey,,35-44,Turkish,Free,Pre-installed App,Mobile,Active
U019425,2025-05-30,nigeria,,25-34,English,Free,Social Media,Desktop,Inactive
U019426,2025-07-28,South Korea,,35-44,,Free,Organic Search,Mobile,Active
U019427,2025-04-22,United Kingdom,Northern Ireland,18-24,English,Free,Google Ads,Mobile,Active
U019428,2025-07-24,Italy,,,Italian,Free,Pre-installed App,TV,Active
U019429,2025-10-19,Canada,Ontario,65+,English,Free,Social Media,Mobile,Active
U019430,2025-07-13,India,South India,18-24,Tamil,Free,Google Ads,Mobile,Active
U019431,2026-04-10,Mexico,Northern Mexico,25-34,Spanish,Free,Google Ads,Mobile,Active
U019432,2020-12-28,United States,West,25-34,Spanish,Free,Google Ads,Mobile,Active
U019433,2023-10-25,France,,45-54,English,Free,Pre-installed App,Mobile,Active
U019434,2026-02-22,Brazil,South,35-44,Portuguese,YouTube Premium,Social Media,Mobile,Active
U019435,2025-07-20,Canada,Alberta,18-24,English,YouTube Premium,Organic Search,Mobile,Active
U019436,2020-11-19,Canada,Quebec,45-54,English,Free,Organic Search,Mobile,Active
U019437,2025-06-18,United States,Northeast,18-24,English,Premium Trial,Google Ads,Mobile,Active
U019438,2025-04-14,Japan,Kyushu,45-54,English,YouTube Premium,Google Ads,Mobile,Active
U019439,2025-11-07,India,South India,45-54,Hindi,Free,Referral,Mobile,Active
U019440,2026-05-04,United States,Midwest,18-24,English,Free,Organic Search,Mobile,Active
U019441,2026-03-20,United Kingdom,Wales,25-34,English,Free,Referral,Tablet,Active
U019442,2026-06-15,United States,Northeast,45-54,Spanish,Free,Organic Search,Desktop,Active
U019443,2025-12-07,India,South India,35-44,Hindi,Free,Social Media,Mobile,Active
U019444,2024-01-19,Italy,,25-34,Italian,Premium Trial,Direct,TV,Inactive
U019445,2025-09-17,Japan,Kanto,55-64,Japanese,Free,Social Media,Mobile,Active
U019446,2021-10-16,Japan,Kyushu,18-24,English,Free,Organic Search,Mobile,Active
U019447,2026-03-09,Turkey,,45-54,Turkish,YouTube Premium,Social Media,Mobile,Churned
U019448,2026-06-23,Mexico,Northern Mexico,45-54,English,Free,Direct,Mobile,Active
U019449,2024-03-05,United Kingdom,Northern Ireland,18-24,English,YouTube Premium,Organic Search,TV,Active
U019450,2025-01-11,United States,Northeast,13-17,English,Premium Trial,Social Media,TV,Active
U019451,2021-07-19,Brazil,North,45-54,Portuguese,YouTube Premium,Pre-installed App,TV,Active
U019452,2026-07-07,United States,West,25-34,English,Free,Organic Search,Mobile,Active
U019453,2025-02-12,Japan,Chubu,18-24,Japanese,Free,Google Ads,Mobile,Active
U019454,2025-11-23,Japan,Kansai,55-64,Japanese,YouTube Premium,Referral,Mobile,Inactive
U019455,2025-05-18,India,East India,25-34,Hindi,Free,Organic Search,Mobile,Active
U019456,2025-03-06,Nigeria,,25-34,English,Free,Social Media,Desktop,Active
U019457,2025-10-01,India,South India,35-44,English,Free,Referral,Desktop,Churned
U019458,2023-03-13,Germany,North Rhine-Westphalia,25-34,German,YouTube Premium,Social Media,TV,Active
U019459,2025-01-14,India,South India,45-54,Hindi,YouTube Premium,Social Media,Mobile,Inactive
U019460,2026-02-06,Canada,Ontario,35-44,English,YouTube Premium,Social Media,Tablet,Active
U019461,2026-06-24,India,East India,18-24,Kannada,Free,Organic Search,TV,Active
U019462,2021-09-19,India,West India,13-17,Hindi,Free,Social Media,Desktop,Active
U019463,2023-07-21,India,West India,25-34,Bengali,Free,Social Media,Mobile,Active
U019464,2025-10-11,Indonesia,Kalimantan,45-54,Indonesian,Free,Pre-installed App,TV,Active
U019465,2026-06-14,Mexico,Central Mexico,25-34,Spanish,Free,Direct,Mobile,Active
U019466,2025-03-14,India,Central India,35-44,Hindi,YouTube Premium,Social Media,Mobile,Active
U019467,2026-04-11,Philippines,,18-24,Filipino,Free,Direct,Desktop,Active
U019468,2023-05-19,India,North India,25-34,Hindi,Free,Pre-installed App,Mobile,Active
U019469,2024-11-19,Australia,Western Australia,45-54,English,Free,Direct,Mobile,Active
U019470,2026-02-03,Brazil,South,35-44,Portuguese,Free,Organic Search,Mobile,Active
U019471,2025-11-29,Mexico,Yucatan,18-24,Spanish,Free,Organic Search,Desktop,Active
U019472,2023-11-18,Nigeria,,18-24,English,Free,Google Ads,Tablet,Active
U019473,2025-09-15,Turkey,,25-34,Turkish,Free,Referral,Desktop,Active
U019474,2026-01-06,Pakistan,,13-17,Urdu,Free,Social Media,Mobile,Inactive
U019475,2025-12-15,United States,Midwest,18-24,English,Free,Organic Search,Mobile,Active
U019476,2021-08-10,Philippines,,25-34,Filipino,Free,Organic Search,Game Console,Active
U019477,2025-07-17,India,East India,13-17,Hindi,Free,Referral,Mobile,Active
U019478,2022-12-13,Vietnam,,13-17,Vietnamese,Free,Pre-installed App,Desktop,Active
U019479,2026-03-08,United States,Midwest,18-24,English,Free,Google Ads,Mobile,Active
U019480,2024-11-16,India,West India,18-24,Hindi,Free,Organic Search,Mobile,Churned
U019481,2021-05-16,Pakistan,,25-34,Urdu,Free,Organic Search,Mobile,Active
U019482,2025-09-14,South Korea,,35-44,Korean,Free,Pre-installed App,Game Console,Active
U019483,2025-07-25,India,West India,13-17,Hindi,Free,Pre-installed App,Mobile,Active
U019484,2024-05-17,India,West India,18-24,Hindi,Free,Direct,Desktop,Active
U019485,2026-04-21,India,East India,35-44,English,Free,Social Media,Mobile,Active
U019486,2022-12-15,Thailand,,25-34,English,Free,Referral,TV,Active
U019487,2025-01-16,India,North India,13-17,Hindi,Premium Trial,Google Ads,Mobile,Inactive
U019488,2025-07-20,Germany,Berlin,18-24,German,Free,Organic Search,Desktop,Active
U019489,2026-05-10,India,North India,45-54,Hindi,Free,Organic Search,Mobile,Active
U019490,2023-12-05,United Kingdom,Scotland,13-17,English,Free,Social Media,Mobile,Active
U019491,2024-04-02,Spain,,25-34,Spanish,Premium Trial,Organic Search,Tablet,Active
U019492,2022-02-05,India,Central India,13-17,Hindi,Free,Organic Search,Mobile,Active
U019493,2025-12-24,Germany,North Rhine-Westphalia,25-34,English,Premium Trial,Organic Search,TV,Active
U019494,2025-08-08,Germany,Berlin,18-24,German,YouTube Premium,Google Ads,Mobile,Active
U019495,2020-10-31,United States,West,18-24,Spanish,YouTube Premium,Social Media,Desktop,Active
U019496,2025-03-05,South Korea,,25-34,Korean,Free,Pre-installed App,Mobile,Churned
U019497,2026-07-25,Germany,Berlin,18-24,German,Premium Trial,Google Ads,Desktop,Active
U019498,2020-08-19,United States,South,55-64,English,Free,Referral,Desktop,Active
U019499,2026-05-15,India,South India,35-44,Hindi,Free,Referral,Mobile,Active
U019500,2024-02-04,Turkey,,18-24,Turkish,Free,Referral,Mobile,Active
U019501,2025-01-01,India,East India,25-34,English,Free,Direct,Mobile,Active
U019502,2025-10-26,France,,25-34,French,Free,Google Ads,Mobile,Inactive
U019503,2022-10-29,India,Central India,13-17,English,Free,Pre-installed App,Desktop,Active
U019504,2025-06-03,France,,18-24,French,Premium Trial,Social Media,Desktop,Active
U019505,2021-09-05,United States,South,35-44,English,Free,Google Ads,Mobile,Active
U019506,2024-10-31,Pakistan,,18-24,Urdu,Premium Trial,Social Media,Mobile,Active
U019507,2025-06-30,Thailand,,25-34,Thai,Free,Google Ads,TV,Active
U019508,2025-05-03,United States,,18-24,English,Free,Social Media,Mobile,Active
U019509,2026-07-17,France,,18-24,English,Free,Social Media,Desktop,Active
U019510,2024-12-28,Nigeria,,,English,Free,Google Ads,Desktop,Active
U019511,2026-04-05,Nigeria,,35-44,English,Free,Social Media,TV,Active
U019512,2026-06-21,United States,Northeast,55-64,Spanish,Free,Organic Search,Mobile,Active
U019513,2026-07-14,Turkey,,18-24,Turkish,Premium Trial,Social Media,Mobile,Active
U019514,2025-04-25,Italy,,18-24,English,Free,Pre-installed App,Mobile,Inactive
U019515,2026-07-11,India,South India,55-64,Hindi,Free,Pre-installed App,Mobile,Inactive
U019516,2026-02-21,Pakistan,,35-44,Urdu,Free,Direct,Game Console,Active
U019517,2025-10-27,India,North India,18-24,Hindi,Free,Google Ads,Mobile,Active
U019518,2026-02-12,United States,South,35-44,English,Free,Organic Search,Mobile,Active
U019519,2025-05-29,Brazil,South,18-24,Portuguese,Free,Organic Search,Mobile,Active
U019520,2026-04-17,Thailand,,18-24,Thai,Free,Pre-installed App,Desktop,Active
U019521,2025-10-20,PHILIPPINES,,45-54,Filipino,Free,Organic Search,Mobile,Active
U019522,2023-12-10,Thailand,,18-24,Thai,YouTube Premium,Google Ads,TV,Inactive
U019523,2025-12-11,Brazil,Southeast,13-17,English,Premium Trial,Referral,Mobile,Active
U019524,2022-07-03,Philippines,,13-17,Filipino,Free,Social Media,Mobile,Active
U019525,2025-06-24,United Kingdom,Northern Ireland,18-24,English,Free,Organic Search,Mobile,Active
U019526,2025-07-19,India,North India,25-34,Hindi,Premium Trial,Referral,Mobile,Active
U019527,2026-07-04,India,West India,55-64,Hindi,Free,Organic Search,Desktop,Active
U019528,2020-10-04,India,North India,35-44,Hindi,Free,Google Ads,Mobile,Inactive
U019529,2022-03-26,Indonesia,Sulawesi,45-54,English,Free,Organic Search,Game Console,Active
U019530,2023-11-04,Japan,,25-34,English,Free,Organic Search,TV,Active
U019531,2026-02-24,India,North India,18-24,Hindi,Free,Referral,Mobile,Active
U019532,2022-09-04,United States,Midwest,25-34,English,YouTube Premium,Direct,Desktop,Inactive
U019533,2023-05-29,Nigeria,,18-24,,YouTube Premium,Google Ads,Game Console,Churned
U019534,2021-04-07,India,West India,35-44,Hindi,Free,Organic Search,Mobile,Active
U019535,2023-03-21,Germany,Berlin,25-34,English,YouTube Premium,Pre-installed App,TV,Active
U019536,2025-07-13,Indonesia,Bali & Nusa Tenggara,25-34,Indonesian,Free,Referral,Mobile,Active
U019537,2023-11-20,India,East India,35-44,Hindi,YouTube Premium,Google Ads,Mobile,Active
U019538,2026-03-10,Philippines,,35-44,Filipino,YouTube Premium,Social Media,Desktop,Active
U019539,2025-10-09,France,,13-17,French,YouTube Premium,Social Media,Mobile,Active
U019540,2023-09-27,Mexico,Yucatan,55-64,English,Free,Google Ads,TV,Active
U019541,2025-11-08,Mexico,Northern Mexico,18-24,Spanish,Premium Trial,Google Ads,Mobile,Active
U019542,2022-11-01,India,North India,18-24,Hindi,Free,Google Ads,Mobile,Active
U019543,2025-07-25,Italy,,35-44,Italian,Free,Google Ads,Desktop,Active
U019544,2025-06-29,South Korea,,25-34,English,YouTube Premium,Direct,Mobile,Active
U019545,2025-12-03,Thailand,,35-44,Thai,Free,Organic Search,Mobile,Active
U019546,2023-05-24,Philippines,,35-44,English,Free,Google Ads,Desktop,Active
U019547,2023-09-24,Vietnam,,25-34,,Free,Organic Search,Tablet,Active
U019548,2024-06-17,France,,25-34,French,Free,Organic Search,Mobile,Active
U019549,2024-10-13,Australia,Victoria,13-17,English,Free,Google Ads,Desktop,Active
U019550,2026-01-21,Canada,Quebec,55-64,English,Free,Organic Search,Mobile,Active
U019551,2025-07-15,India,South India,18-24,Hindi,YouTube Premium,Social Media,tablet,Active
U019552,2026-03-10,Nigeria,,25-34,English,YouTube Premium,Referral,Desktop,Churned
U019553,2022-06-08,Brazil,South,35-44,Portuguese,Free,Pre-installed App,Desktop,Inactive
U019554,2025-09-16,Pakistan,,18-24,Urdu,YouTube Premium,Social Media,Mobile,Active
U019555,2026-03-12,India,West India,25-34,Hindi,Free,Organic Search,TV,Active
U019556,2026-01-13,Mexico,Northern Mexico,13-17,Spanish,Free,Organic Search,Mobile,Active
U019557,2026-06-21,Thailand,,18-24,English,Free,Pre-installed App,Desktop,Active
U019558,2024-07-14,Japan,Kyushu,25-34,English,Free,Pre-installed App,TV,Active
U019559,2021-05-18,India,East India,45-54,Telugu,Free,Pre-installed App,Mobile,Active
U019560,2026-04-22,Italy,,35-44,Italian,Free,Referral,Desktop,Active
U019561,2025-12-28,United States,South,18-24,English,Free,Direct,Mobile,Active
U019562,2025-06-08,Australia,New South Wales,35-44,English,Free,Organic Search,TV,Inactive
U019563,2026-01-06,United States,West,13-17,Spanish,Free,Organic Search,Mobile,Active
U019564,2025-07-04,Indonesia,Bali & Nusa Tenggara,18-24,Indonesian,Premium Trial,Social Media,Desktop,Active
U019565,2026-01-24,India,West India,35-44,English,Free,Organic Search,Mobile,Active
U019566,2020-08-04,South Korea,,45-54,English,Free,Pre-installed App,Tablet,Active
U019567,2025-03-16,United Kingdom,Northern Ireland,25-34,English,Free,Organic Search,Mobile,Active
U019568,2026-02-17,India,South India,18-24,Hindi,Free,Social Media,TV,Active
U019569,2023-01-24,Turkey,,18-24,Turkish,Free,Pre-installed App,Mobile,Active
U019570,2020-12-09,Thailand,,18-24,English,Free,Social Media,Tablet,Active
U019571,2023-06-26,Italy,,18-24,Italian,Free,Direct,Mobile,Active
U019572,2023-05-31,India,North India,65+,Hindi,Free,Pre-installed App,Mobile,Active
U019573,2021-03-02,Pakistan,,25-34,English,Premium Trial,Pre-installed App,Desktop,Active
U019574,2023-01-31,Australia,Victoria,25-34,English,Free,Google Ads,TV,Active
U019575,2022-02-04,Thailand,,35-44,,Free,Organic Search,TV,Active
U019576,2025-08-15,Australia,Victoria,35-44,English,Free,Pre-installed App,Mobile,Active
U019577,2025-06-19,South Korea,,18-24,Korean,Free,Direct,Tablet,Active
U019578,2023-09-11,Canada,Quebec,25-34,English,Free,Organic Search,TV,Inactive
U019579,2026-06-13,United States,South,25-34,English,YouTube Premium,Pre-installed App,Mobile,Active
U019580,2026-04-02,Italy,,18-24,Italian,Free,Google Ads,Mobile,Active
U019581,2025-11-02,Nigeria,,18-24,English,Free,Pre-installed App,Tablet,Inactive
U019582,2026-02-23,United States,Northeast,55-64,English,YouTube Premium,Organic Search,Mobile,Active
U019583,2026-06-07,Indonesia,Kalimantan,18-24,Indonesian,Free,Social Media,Mobile,Active
U019584,2025-09-17,United States,Northeast,35-44,English,Free,Organic Search,Desktop,Inactive
U019585,2025-11-19,Germany,Baden-Wurttemberg,35-44,German,Free,Social Media,TV,Active
U019586,2025-05-25,India,West India,25-34,Hindi,Free,Organic Search,Mobile,Inactive
U019587,2025-10-25,United States,South,18-24,English,YouTube Premium,Google Ads,Mobile,Active
U019588,2025-09-13,Philippines,,45-54,Filipino,Premium Trial,Social Media,Mobile,Active
U019589,2025-10-04,Pakistan,,25-34,English,Free,Organic Search,Tablet,Active
U019590,2025-11-24,Indonesia,Sumatra,18-24,Indonesian,Free,Social Media,TV,Inactive
U019591,2026-04-29,Vietnam,,35-44,Vietnamese,YouTube Premium,Organic Search,Mobile,Active
U019592,2022-09-30,Philippines,,35-44,Filipino,YouTube Premium,Organic Search,TV,Active
U019593,2025-10-13,Indonesia,Sulawesi,18-24,English,Free,Pre-installed App,Desktop,Active
U019594,2026-05-19,VIETNAM,,35-44,Vietnamese,Free,Organic Search,Mobile,Active
U019595,2024-09-28, India ,West India,18-24,Marathi,Free,Social Media,TV,Active
U019596,2024-08-19,Italy,,25-34,Italian,Free,Pre-installed App,TV,Active
U019597,2022-03-18,United States,West,55-64,English,Free,Social Media,Desktop,Active
U019598,2025-12-16,Indonesia,,18-24,Indonesian,YouTube Premium,Referral,Tablet,Active
U019599,2025-07-23,Canada,Quebec,35-44,English,Free,Organic Search,Mobile,Inactive
U019600,2025-07-25,Brazil,Northeast,25-34,Portuguese,YouTube Premium,Pre-installed App,Mobile,Active
U019601,2026-01-29,United States,South,55-64,English,Free,Google Ads,Desktop,Active
U019602,2022-05-09,France,,35-44,French,Premium Trial,Referral,Mobile,Active
U019603,2023-06-28,India,Central India,18-24,Hindi,Free,Google Ads,Mobile,Active
U019604,2020-09-03,Turkey,,35-44,Turkish,Free,Google Ads,TV,Active
U019605,2026-01-31,India,Central India,35-44,Marathi,Free,Social Media,Mobile,Active
U019606,2024-06-07,India,South India,25-34,Hindi,Premium Trial,Direct,Mobile,Inactive
U019607,2024-01-19,United States,West,18-24,English,Free,Organic Search,Mobile,Inactive
U019608,2021-10-09,United States,South,35-44,English,Free,Pre-installed App,Desktop,Active
U019609,2026-03-14,Brazil,South,25-34,Portuguese,Free,Direct,Mobile,Active
U019610,2025-12-30,Pakistan,,45-54,Urdu,Free,Organic Search,Mobile,Active
U019611,2026-05-12,France,,55-64,French,Free,Google Ads,Tablet,Active
U019612,2021-01-25,United States,West,18-24,English,Free,Google Ads,Tablet,Inactive
U019613,2025-06-10,India,North India,18-24,Kannada,Premium Trial,Organic Search,Mobile,Active
U019614,2025-08-05,Brazil,South,18-24,Portuguese,Free,Organic Search,Mobile,Active
U019615,2026-07-03,Nigeria,,25-34,English,Free,Pre-installed App,Desktop,Active
U019616,2025-08-31,Italy,,35-44,Italian,Free,Organic Search,Mobile,Active
U019617,2025-02-27,United States,South,25-34,English,YouTube Premium,Organic Search,TV,Active
U019618,2025-08-30,India,West India,18-24,Bengali,Free,Social Media,Mobile,Active
U019619,2026-01-02,South Korea,,25-34,English,Free,Direct,Tablet,Active
U019620,2025-01-22,United States,Midwest,18-24,Spanish,Free,Google Ads,Mobile,Active
U019621,2024-10-27,Vietnam,,35-44,English,Free,Google Ads,TV,Active
U019622,2025-07-01,India,North India,35-44,Hindi,Free,Social Media,Mobile,Active
U019623,2022-09-30,Indonesia,Java,25-34,Indonesian,Free,Referral,Mobile,Active
U019624,2026-06-08,Brazil,Central-West,65+,English,Free,Referral,Mobile,Active
U019625,2026-07-07,Japan,Kanto,13-17,Japanese,Free,Organic Search,Mobile,Active
U019626,2026-07-19,Vietnam,,18-24,English,Premium Trial,Organic Search,Desktop,Active
U019627,2025-06-22,Indonesia,Kalimantan,13-17,English,Free,Organic Search,TV,Active
U019628,2023-04-13,Spain,,65+,Spanish,Free,Organic Search,Mobile,Active
U019629,2025-10-06,Spain,,18-24,English,YouTube Premium,Pre-installed App,Desktop,Inactive
U019630,2025-06-11,United States,West,18-24,English,Free,Referral,Desktop,Active
U019631,2021-04-09,Brazil,Central-West,13-17,Portuguese,Premium Trial,Referral,Mobile,Inactive
U019632,2021-09-01,Indonesia,Java,18-24,Indonesian,Premium Trial,Referral,Tablet,Churned
U019633,2023-02-01,Brazil,Southeast,35-44,English,Free,Social Media,Tablet,Active
U019634,2025-11-16,india,Central India,18-24,Kannada,Free,Organic Search,Desktop,Churned
U019635,2023-10-15,Japan,Kansai,55-64,Japanese,Free,Social Media,Mobile,Active
U019636,2025-01-13,United States,,25-34,English,Free,Organic Search,TV,Active
U019637,2025-04-20,India,North India,25-34,Hindi,Free,Organic Search,Desktop,Active
U019638,2023-12-27,United Kingdom,Wales,18-24,English,YouTube Premium,Social Media,Mobile,Active
